Scope 3 Category,ERP ID,Item Name,自動匹配係數,Spec/Grade,Qty,Unit,Total (TWD),Mapping Hint,lookup_keyword,lookup_factor_name,lookup_factor_value,lookup_factor_unit,match_status,match_mode,matched_tier,matched_tier_name,matched_name,matched_emission_factor,matched_unit,matched_source,matched_region,matched_base_year,matched_similarity,match_warning,candidate_count,query_text,source_type,source_sheet,calculated_co2e_kg,calculated_co2e_t,calculation_status,calculation_basis
Category 1 (Purchased Goods),EXP-10090,積體電路 (IC) SOC,0.000114,7nm Node / High Performance,314,pcs,392500,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,34.54,0.03454,已計算,"Total(TWD) 392,500 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10091,鋁合金機殼 (Al-Alloy),0,AL6061 Anodized,386,kg,69480,WBCSD Material Method,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),8.09467218,kg CO2e/kg ,Idemat,EU,2024,0.763589024543762,此為國際平均值，實際情況可能因地區而異,3,鋁合金機殼 (Al-Alloy) AL6061 Anodized,procurement_workbook,電子資通訊製造業,3124.54346148,3.12454346148,已計算,Qty 386 kg -> 386 kg; * factor
Category 1 (Purchased Goods),EXP-10092,積體電路 (IC) SOC,0.000088,7nm Node / High Performance,3570,pcs,4462500,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,392.7,0.3927,已計算,"Total(TWD) 4,462,500 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10093,積體電路 (IC) SOC,0,7nm Node / High Performance,1595,pcs,1993750,Spend-based Factor,IC,C-261 半導體製造業 (EEIO),0.000088,元,已匹配,係數對照表,0,係數對照表,C-261 半導體製造業 (EEIO),0.000088,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,積體電路 (IC) SOC 7nm Node / High Performance C-261 半導體製造業 (EEIO),procurement_workbook,電子資通訊製造業,175.45,0.17545,已計算,"Total(TWD) 1,993,750 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10094,印刷電路板 (PCB),0.000088,FR-4 8-Layer / Halogen Free,2888,m2,9819200,Spend-based Factor,PCB,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,1119.3888,1.1193888,已計算,"Total(TWD) 9,819,200 * kgCO2e/TWD"
Category 1 (Purchased Goods),EXP-10095,MLCC 電容,0.000088,0402 X7R 10uF,3229,pcs,484,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.055176,0.000055176,已計算,Total(TWD) 484 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10096,MLCC 電容,0.000114,0402 X7R 10uF,3752,pcs,563,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.064182,0.000064182,已計算,Total(TWD) 563 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10097,MLCC 電容,0.000114,0402 X7R 10uF,3483,pcs,522,Spend-based Factor,電容,C-262 電子零組件製造業 (EEIO),0.000114,元,已匹配,係數對照表,0,係數對照表,C-262 電子零組件製造業 (EEIO),0.000114,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,MLCC 電容 0402 X7R 10uF C-262 電子零組件製造業 (EEIO),procurement_workbook,電子資通訊製造業,0.059508,0.000059508,已計算,Total(TWD) 522 * kgCO2e/TWD
Category 1 (Purchased Goods),EXP-10098,鋰離子電池組,0.000114,5000mAh / 3.7V,2126,pcs,446460,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
Category 1 (Purchased Goods),EXP-10099,鋰離子電池組,0.000114,5000mAh / 3.7V,3157,pcs,662970,Spend-based Factor,,,,,已匹配,標準門檻,1,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),19.41,kg,Taiwan EPA,TW,2015,0.848494172096252,,3,鋰離子電池組 5000mAh / 3.7V,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
代碼,類別,品名,自動匹配係數,規格/等級,數量,單位,總額(TWD),MOENV關鍵字,,,,,已匹配,標準門檻,3,Tier 3 - EEIO 模型,Fish products,204368.158959626,kg CO2e/M.EUR,EXIOBASE,台灣,2022,0.737433850765228,"⚠️ 此結果基於產業平均排放強度
- 實際排放可能因產品特性而顯著不同
- 不確定性範圍: ±50% ~ ±300%
- 建議僅用於初步估算",3,品名 規格/等級,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=單位, factor_unit=kg CO2e/M.EUR"
MAT-ELC-001,Category 1,12吋矽晶圓 (Silicon Wafers),未匹配，請手動確認,"P-Type, <100>, 775um",5000,pcs,62500000,矽晶圓,矽晶圓,電子零組件-多晶矽/晶圓基板,28.5,kg,已匹配,係數對照表,0,係數對照表,電子零組件-多晶矽/晶圓基板,28.5,kg,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,"12吋矽晶圓 (Silicon Wafers) P-Type, <100>, 775um 矽晶圓 電子零組件-多晶矽/晶圓基板",procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg"
MAT-ELC-002,Category 1,光阻劑 (Photoresist),0,"ArF Grade, High Sensitivity",1.2,t,5400000,光阻劑,光阻劑,C-18 化學材料製造業 (EEIO),0.000624,元,已匹配,係數對照表,0,係數對照表,C-18 化學材料製造業 (EEIO),0.000624,元,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,"光阻劑 (Photoresist) ArF Grade, High Sensitivity 光阻劑 C-18 化學材料製造業 (EEIO)",procurement_workbook,電子資通訊製造業,3369.6,3.3696,已計算,"Total(TWD) 5,400,000 * kgCO2e/TWD"
MAT-ELC-003,Category 2,微影設備 (Lithography System),0,EUV Scanner Component,1,pcs,85000000,半導體製造設備,,,,,已匹配,標準門檻,3,Tier 3 - EEIO 模型,Machinery and equipment n.e.c. (29),10469.1256336605,kg CO2e/M.EUR,EXIOBASE,台灣,2022,0.823124170303345,資本財/設備類批次資料優先採用 EEIO 產業平均；建議人工覆核。,3,微影設備 (Lithography System) EUV Scanner Component 半導體製造設備 machinery equipment capital goods,procurement_workbook,電子資通訊製造業,25425.0193960326,25.4250193960326,已計算,"Total(TWD) 85,000,000 / 35 / 1,000,000 * kgCO2e/M.EUR"
MAT-ELC-004,Category 1,高純度氮氣 (Nitrogen),0,Electronic Grade 99.9999%,2500,m3,450000,氮氣,氮氣,工業氣體-製程用高純度氮氣,0.42,kg,已匹配,係數對照表,0,係數對照表,工業氣體-製程用高純度氮氣,0.42,kg,Scope 3 Procurement Data.xlsx / 係數對照表,TW,,1,使用工作簿內係數對照表關鍵字直接匹配,1,高純度氮氣 (Nitrogen) Electronic Grade 99.9999% 氮氣 工業氣體-製程用高純度氮氣,procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=m3, factor_unit=kg"
MAT-ELC-005,Category 1,金線 (Gold Bonding Wire),0,"0.8 mil, 4N Purity",500,m,600000,黃金,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,Gold (secondary),746.1229173,kg CO2e/kg ,Idemat,EU,2024,0.794852495193481,此為國際平均值，實際情況可能因地區而異,3,"金線 (Gold Bonding Wire) 0.8 mil, 4N Purity 黃金",procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=m, factor_unit=kg CO2e/kg "
MAT-ELC-006,Category 1,研磨漿 (CMP Slurry),0,"Silica-based, Metal Finish",8.5,t,2720000,化學機械研磨液,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,"Alkali metal silicates (n=2, std=0.22)",2.684296617,kg CO2e/kg ,Idemat,EU,2024,0.780912041664124,此為國際平均值，實際情況可能因地區而異,3,"研磨漿 (CMP Slurry) Silica-based, Metal Finish 化學機械研磨液",procurement_workbook,電子資通訊製造業,22816.5212445,22.8165212445,已計算,Qty 8.5 t -> 8500 kg; * factor (公噸/t/mt 轉 kg)
MAT-ELC-007,Category 1,導線架 (Lead Frame),0,"QFP 128LD, Copper Alloy",150000,pcs,675000,導線架,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,"Copper wire, plate, pipe, trade mix ( 70% prim 30% sec)",3.174,kg CO2e/kg,FootprintCalc,Global,2023,0.799504101276398,此為國際平均值，實際情況可能因地區而異,3,"導線架 (Lead Frame) QFP 128LD, Copper Alloy 導線架",procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=pcs, factor_unit=kg CO2e/kg"
MAT-ELC-008,Category 2,無塵室過濾系統 (FFU),0,"ULPA Filter, 1200x600",40,pcs,1400000,空氣過濾器,,,,,已匹配,標準門檻,3,Tier 3 - EEIO 模型,Machinery and equipment n.e.c. (29),10469.1256336605,kg CO2e/M.EUR,EXIOBASE,台灣,2022,0.783050179481506,資本財/設備類批次資料優先採用 EEIO 產業平均；建議人工覆核。,3,"無塵室過濾系統 (FFU) ULPA Filter, 1200x600 空氣過濾器 machinery equipment capital goods",procurement_workbook,電子資通訊製造業,418.76502534642,0.41876502534642,已計算,"Total(TWD) 1,400,000 / 35 / 1,000,000 * kgCO2e/M.EUR"
MAT-ELC-009,Category 1,異丙醇 (IPA),0,"Electronic Grade, Low Metal",4500,kg,337500,異丙醇,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,AA cell battery (Li-ion),0.202053105,kg CO2e/p ,Idemat,EU,2024,0.764133453369141,此為國際平均值，實際情況可能因地區而異,3,"異丙醇 (IPA) Electronic Grade, Low Metal 異丙醇",procurement_workbook,電子資通訊製造業,,,待人工確認,"無可用數量/金額或單位不相容: source=kg, factor_unit=kg CO2e/p "
MAT-ELC-010,Category 1,封裝樹脂 (Epoxy),0,"Low Stress, Green Compound",2.5,t,1450000,環氧樹脂,,,,,已匹配,標準門檻,2,Tier 2 - 國際產業,EPTC ( S-Ethyl dipropylthiocarbamate),8.882366917,kg CO2e/kg ,Idemat,EU,2024,0.745459973812103,此為國際平均值，實際情況可能因地區而異,3,"封裝樹脂 (Epoxy) Low Stress, Green Compound 環氧樹脂",procurement_workbook,電子資通訊製造業,22205.9172925,22.2059172925,已計算,Qty 2.5 t -> 2500 kg; * factor (公噸/t/mt 轉 kg)
